ID,Station Name,City,Access Days Time,Facility Type,Latitude,Longitude,EV Network,Owner Type Code,County
260116,ISSAQUAH COI COMMCENTER,Issaquah,24 hours daily,,47.527279,-122.033704,ChargePoint Network,,King
260166,Windsor Totem Lake,Kirkland,24 hours daily,,47.7047528,-122.2067451,Blink Network,,King
260167,Windsor Totem Lake,Kirkland,24 hours daily,,47.705801,-122.234482,Blink Network,,King
260214,KORE Bellevue Technology Center,Bellevue,24 hours daily,,47.6303953,-122.1284522,Blink Network,,King
260270,OLYMPIA KIA OLYMPIASUBKIA3,Olympia,24 hours daily,,47.031798,-122.930754,ChargePoint Network,,Thurston
260271,OLYMPIA KIA OLYMPIASUBKIA2,Olympia,24 hours daily,,47.031747,-122.930773,ChargePoint Network,,Thurston
260485,NORAM BLOCK 7 #6 ADA,Bellevue,24 hours daily,,47.622439,-122.178864,ChargePoint Network,,King
260488,NORAM BLK 7 #13 - ADA,Bellevue,24 hours daily,,47.622458,-122.178904,ChargePoint Network,,King
260823,NORAM BLOCK 7 #8,Bellevue,24 hours daily,,47.622438,-122.178891,ChargePoint Network,,King
260851,BMR DEXTER DEXTER YARD-S2,Seattle,24 hours daily,,47.625918,-122.342192,ChargePoint Network,,King
260852,BMR DEXTER DEXTER YARD-S5,Seattle,24 hours daily,,47.625918,-122.342192,ChargePoint Network,,King
260857,ISSAQUAH COI ZHOMESB,Issaquah,24 hours daily,,47.544619,-122.017533,ChargePoint Network,,King
260858,ISSAQUAH COI ZHOMESA,Issaquah,24 hours daily,,47.544561,-122.017533,ChargePoint Network,,King
260892,Tumwater City Hall,Tumwater,24 hours daily,,46.9847271,-122.9116758,Blink Network,,Thurston
260904,BMR DEXTER DEXTER YARD-S3,Seattle,24 hours daily,,47.625918,-122.342192,ChargePoint Network,,King
260939,City of Bingen-Forth-Public,Bingen,,,45.71609,-121.46967,OpConnect,,Klickitat
260963,SEATTLE HQ 2014-2015,Seattle,24 hours daily,,47.628913,-122.374255,ChargePoint Network,,King
260964,SEATTLE HQ 1022-1023,Seattle,24 hours daily,,47.630972,-122.377102,ChargePoint Network,,King
260965,SEATTLE HQ 2002-2003,Seattle,24 hours daily,,47.628833,-122.374083,ChargePoint Network,,King
260966,SEATTLE HQ 2247-2248,Seattle,24 hours daily,,47.62887,-122.37405,ChargePoint Network,,King
260967,SEATTLE HQ 2242-2243,Seattle,24 hours daily,,47.628949,-122.374183,ChargePoint Network,,King
260968,SEATTLE HQ 2238-2239,Seattle,24 hours daily,,47.62902,-122.374217,ChargePoint Network,,King
260969,SEATTLE HQ 2012-2013,Seattle,24 hours daily,,47.628906,-122.374292,ChargePoint Network,,King
260970,SEATTLE HQ 2244,Seattle,24 hours daily,,47.628952,-122.374166,ChargePoint Network,,King
260971,SEATTLE HQ 2008-2009,Seattle,24 hours daily,,47.62877,-122.374164,ChargePoint Network,,King
260973,SEATTLE HQ 2240-2241,Seattle,24 hours daily,,47.628986,-122.374253,ChargePoint Network,,King
260974,SEATTLE HQ 2245-2246,Seattle,24 hours daily,,47.628828,-122.374029,ChargePoint Network,,King
260975,SEATTLE HQ 2006-2007,Seattle,24 hours daily,,47.628831,-122.374123,ChargePoint Network,,King
260976,SEATTLE HQ 2249-2250,Seattle,24 hours daily,,47.628816,-122.374053,ChargePoint Network,,King
260977,SEATTLE HQ 2251-2252,Seattle,24 hours daily,,47.62879,-122.373934,ChargePoint Network,,King
260978,SEATTLE HQ 2253-2254,Seattle,24 hours daily,,47.628781,-122.373925,ChargePoint Network,,King
260979,SEATTLE HQ 2016-2017,Seattle,24 hours daily,,47.628977,-122.374338,ChargePoint Network,,King
260980,SEATTLE HQ 2010-2011,Seattle,24 hours daily,,47.628839,-122.374202,ChargePoint Network,,King
260981,SEATTLE HQ STAT1 2022-2023,Seattle,24 hours daily,,47.629146,-122.374483,ChargePoint Network,,King
260986,SEATTLE HQ ST 2 2004-2205,Seattle,24 hours daily,,47.629039,-122.372364,ChargePoint Network,,King
261104,Port Landing at Fife Apartments,Fife,24 hours daily,,47.2334631,-122.3455343,Blink Network,,Pierce
261280,CANYON CLIFFS STATION 2,Selah,24 hours daily,,46.652275,-120.54048,ChargePoint Network,,Yakima
261281,CANYON CLIFFS STATION 1,Selah,24 hours daily,,46.65216,-120.54041,ChargePoint Network,,Yakima
261310,Amazon Go WA Puyallup South Puyallup WA,Puyallup,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.115002,-122.294053,SHELL_RECHARGE,,Pierce
261357,CANYON CLIFFS STATION 7,Selah,24 hours daily,,46.652264,-120.53995,ChargePoint Network,,Yakima
261358,CANYON CLIFFS STATION 6,Selah,24 hours daily,,46.65222,-120.540146,ChargePoint Network,,Yakima
261359,CANYON CLIFFS STATION 5,Selah,24 hours daily,,46.652363,-120.53998,ChargePoint Network,,Yakima
261360,CANYON CLIFFS STATION 3,Selah,24 hours daily,,46.653072,-120.539856,ChargePoint Network,,Yakima
261466,Ikea - Tesla Supercharger,Renton,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,PARKING_LOT,47.443065,-122.225152,Tesla,P,King
261763,NORAM BLOCK 7 #10,Bellevue,24 hours daily,,47.622478,-122.178862,ChargePoint Network,,King
261776,NORAM BLOCK 20 #4,Bellevue,24 hours daily,,47.622486,-122.177564,ChargePoint Network,,King
261777,NORAM BLOCK 20 #5,Bellevue,24 hours daily,,47.622496,-122.177518,ChargePoint Network,,King
261778,NORAM BLOCK 20 #6,Bellevue,24 hours daily,,47.622504,-122.17756,ChargePoint Network,,King
261779,NORAM BLOCK 20 #9,Bellevue,24 hours daily,,47.622484,-122.17752,ChargePoint Network,,King
261780,NORAM BLK 20 #10 ADA,Bellevue,24 hours daily,,47.622495,-122.177544,ChargePoint Network,,King
261781,NORAM BLOCK 7 #7,Bellevue,24 hours daily,,47.622463,-122.178858,ChargePoint Network,,King
261824,WinCo Foods - Edmonds #136,Edmonds,24 hours daily,,47.800342,-122.33173,eVgo Network,,Snohomish
261825,Tacoma South,Tacoma,24 hours daily,,47.186179,-122.462768,eVgo Network,,Pierce
261886,Fred Hutchinson - Cancer Center,Seattle,24 hours daily,,47.626531,-122.329993,Blink Network,,King
262268,NORAM BLOCK 7 #11,Bellevue,24 hours daily,,47.622435,-122.178878,ChargePoint Network,,King
262269,NORAM BLOCK 7 #9,Bellevue,24 hours daily,,47.62244,-122.178907,ChargePoint Network,,King
262277,NORAM BLOCK 7 #14,Bellevue,24 hours daily,,47.622467,-122.178891,ChargePoint Network,,King
262358,Junction Park & Ride - Tesla Supercharger,Ridgefield,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,PARKING_LOT,45.817752,-122.682883,Tesla,P,Clark
262551,PORT OFFICE ADMINREARSOUTH,Longview,24 hours daily,,46.107135,-122.941812,ChargePoint Network,,Cowlitz
262727,SUTTON PLACE STATION 1,East Wenatchee,24 hours daily,,47.397945,-120.263405,ChargePoint Network,,Douglas
262728,SUTTON PLACE STATION 2,East Wenatchee,24 hours daily,,47.398136,-120.263596,ChargePoint Network,,Douglas
262737,SUTTON PLACE STATION 3,East Wenatchee,24 hours daily,,47.398167,-120.26353,ChargePoint Network,,Douglas
262914,AMZ SEA25.26-5,Seattle,24 hours daily,,47.624088,-122.336144,ChargePoint Network,,King
262915,AMZ SEA25.26-6,Seattle,24 hours daily,,47.624117,-122.336165,ChargePoint Network,,King
262916,AMZ SEA25.26-7,Seattle,24 hours daily,,47.624108,-122.33611,ChargePoint Network,,King
262917,AMZ SEA25.26-8,Seattle,24 hours daily,,47.624088,-122.336176,ChargePoint Network,,King
262918,AMZ SEA25.26-9,Seattle,24 hours daily,,47.624137,-122.336153,ChargePoint Network,,King
262919,AMZ SEA25.26-10,Seattle,24 hours daily,,47.624035,-122.336045,ChargePoint Network,,King
263038,GM - Lee Peterson Motors,Yakima,24 hours daily,,46.596804,-120.50383,EV Connect,,Yakima
263696,CWP CCP #1,Bellevue,24 hours daily,,47.614898,-122.194141,ChargePoint Network,,King
263729,CWP CCP #2,Bellevue,24 hours daily,,47.614918,-122.194147,ChargePoint Network,,King
264309,THE BOEING CO AUBURN 17-62 #1,Algona,24 hours daily,,47.278173,-122.243238,ChargePoint Network,,King
264388,THE BOEING CO FRED 24-60 #1,Puyallup,24 hours daily,,47.086784,-122.34744,ChargePoint Network,,Pierce
264394,THE BOEING CO FRED 24-50 #1,Puyallup,24 hours daily,,47.089413,-122.347225,ChargePoint Network,,Pierce
264492,THE BOEING CO AUBURN 17-44 #1,Auburn,24 hours daily,,47.282694,-122.241601,ChargePoint Network,,King
264514,THE BOEING CO AUBURN 17-44 #2,Auburn,24 hours daily,,47.281194,-122.244927,ChargePoint Network,,King
267913,BELLINGHAM CITY CIVIC FIELD 1,Bellingham,24 hours daily,,48.747418,-122.457754,ChargePoint Network,,Whatcom
268984,CWP CCP #5,Bellevue,24 hours daily,,47.61488,-122.194148,ChargePoint Network,,King
269442,THE BOEING CO AUBURN 1775 3,Auburn,24 hours daily,,47.288268,-122.241096,ChargePoint Network,,King
269619,THE BOEING CO AUBURN 1775 2,Auburn,24 hours daily,,47.288272,-122.24117,ChargePoint Network,,King
269822,THE BOEING CO AUBURN 1775 1,Auburn,24 hours daily,,47.288261,-122.2413,ChargePoint Network,,King
269841,OCULUS VR ITS ELECTRIC,Redmond,24 hours daily,,47.687354,-122.14993,ChargePoint Network,,King
269989,OCULUS VR NO GAS HERE,Redmond,24 hours daily,,47.68731,-122.14989,ChargePoint Network,,King
274370,OCULUS VR OCULUS MATRIX 2,Redmond,24 hours daily,,47.684342,-122.147731,ChargePoint Network,,King
274371,OCULUS VR OCULUS MATRIX 3,Redmond,24 hours daily,,47.684342,-122.147511,ChargePoint Network,,King
274372,OCULUS VR OCULUS MATRIX 1,Redmond,24 hours daily,,47.684342,-122.147629,ChargePoint Network,,King
274373,OCULUS VR WCA 1,Redmond,24 hours daily,,47.69429,-122.151843,ChargePoint Network,,King
274374,OCULUS VR WCH #8,Redmond,24 hours daily,,47.693936,-122.152217,ChargePoint Network,,King
274375,OCULUS VR WCG #6,Redmond,24 hours daily,,47.694136,-122.152429,ChargePoint Network,,King
274376,OCULUS VR WCG #7,Redmond,24 hours daily,,47.693888,-122.152211,ChargePoint Network,,King
274378,OCULUS VR WCA 2,Redmond,24 hours daily,,47.694342,-122.151855,ChargePoint Network,,King
274500,OCULUS VR REALITY #1,Redmond,24 hours daily,,47.681396,-122.145649,ChargePoint Network,,King
275537,OCULUS VR RAD DUAL #1,Redmond,24 hours daily,,47.686154,-122.139393,ChargePoint Network,,King
275540,OCULUS VR WCG 1,Redmond,24 hours daily,,47.693891,-122.152161,ChargePoint Network,,King
275553,OCULUS VR WCG 2,Redmond,24 hours daily,,47.693793,-122.152135,ChargePoint Network,,King
275554,OCULUS VR WCG #3,Redmond,24 hours daily,,47.69384,-122.152154,ChargePoint Network,,King
275556,OCULUS VR WCG #4,Redmond,24 hours daily,,47.693941,-122.152171,ChargePoint Network,,King
275557,OCULUS VR WCG #5,Redmond,24 hours daily,,47.693793,-122.152194,ChargePoint Network,,King
277893,THE BOEING CO 1788 #1,Auburn,24 hours daily,,47.279046,-122.239004,ChargePoint Network,,King
313091,201 W North River Dr Garage,Spokane,24 hours daily,PARKING_GARAGE,47.6635639825081,-117.413773924025,Non-Networked,P,Spokane
279359,"Kroger-Fred Meyer 25 (Bellingham, WA)",Bellingham,24 hours daily,,48.74434,-122.463,Electrify America,,Whatcom
279376,"Kroger Fred Meyer 163 (Kennewick, WA)",Kennewick,24 hours daily,,46.1979,-119.16303,Electrify America,,Benton
279403,"Kroger Fred Meyer 13 (Shoreline, WA)",Shoreline,24 hours daily,,47.76193,-122.34776,Electrify America,,King
281318,OCULUS VR MARIGOLD 1,Redmond,24 hours daily,,47.67877,-122.13385,ChargePoint Network,,King
281327,OCULUS VR MARIGOLD 2,Redmond,24 hours daily,,47.67877,-122.13393,ChargePoint Network,,King
283861,OCULUS VR CANDLEBOX #2,Redmond,24 hours daily,,47.67783,-122.13326,ChargePoint Network,,King
283862,OCULUS VR CANDLEBOX #1,Redmond,24 hours daily,,47.677776,-122.13327,ChargePoint Network,,King
283864,OCULUS VR CANDLEBOX #3,Redmond,24 hours daily,,47.677876,-122.13327,ChargePoint Network,,King
284157,OCULUS VR NEVERMIND #1,Redmond,24 hours daily,,47.68005,-122.1333,ChargePoint Network,,King
284158,OCULUS VR NEVERMIND #2,Redmond,24 hours daily,,47.6801,-122.1333,ChargePoint Network,,King
289148,OCULUS VR WCE 4,Redmond,24 hours daily,,47.697886,-122.153907,ChargePoint Network,,King
289151,OCULUS VR WCE 3,Redmond,24 hours daily,,47.697934,-122.153907,ChargePoint Network,,King
289152,OCULUS VR WCE 2,Redmond,24 hours daily,,47.697951,-122.154,ChargePoint Network,,King
289153,OCULUS VR WCE 1,Redmond,24 hours daily,,47.697948,-122.154075,ChargePoint Network,,King
290074,OCULUS VR STATION 5,Redmond,24 hours daily,,47.686627,-122.151169,ChargePoint Network,,King
291254,CWP CCP #3,Bellevue,24 hours daily,,47.614876,-122.194183,ChargePoint Network,,King
291544,CWP CCP #4,Bellevue,24 hours daily,,47.614899,-122.19419,ChargePoint Network,,King
292444,OCULUS VR STATION 7,Redmond,24 hours daily,,47.686535,-122.151111,ChargePoint Network,,King
292445,OCULUS VR STATION 2,Redmond,24 hours daily,,47.686733,-122.151266,ChargePoint Network,,King
292446,OCULUS VR STATION 1,Redmond,24 hours daily,,47.686774,-122.151295,ChargePoint Network,,King
292448,OCULUS VR STATION 3,Redmond,24 hours daily,,47.686666,-122.151209,ChargePoint Network,,King
292449,OCULUS VR STATION 6,Redmond,24 hours daily,,47.686582,-122.151138,ChargePoint Network,,King
294569,NORAM STATION 01,Bellevue,24 hours daily,,47.622622,-122.177263,ChargePoint Network,,King
294570,NORAM STATION 02,Bellevue,24 hours daily,,47.622527,-122.1773,ChargePoint Network,,King
296785,Northwest Chevrolet Of Bellingham,Bellingham,24 hours daily,,48.78587,-122.506288,EV Connect,,Whatcom
297081,OCULUS VR MODERN #2,Redmond,24 hours daily,,47.680875,-122.146076,ChargePoint Network,,King
297082,OCULUS VR MODERN #3,Redmond,24 hours daily,,47.680875,-122.146116,ChargePoint Network,,King
297309,Grandview,Grandview,24 hours daily,,46.2563,-119.90306,FLO,,Yakima
297318,White Salmon Fire Hall-Forth-Public,White Salmon,,,45.72812,-121.48505,OpConnect,,Klickitat
299084,WIC CENTENNIAL F AS IN FRANK,Arlington,24 hours daily,,48.152772,-122.139814,ChargePoint Network,,Snohomish
299414,TOYOTA PUYALLUP SALES PARKING 1,Puyallup,24 hours daily,,47.203639,-122.313561,ChargePoint Network,,Pierce
300469,AMZ SEA25.26- 11,Seattle,24 hours daily,,47.624014,-122.336271,ChargePoint Network,,King
300489,AMZ SEA24 03,Seattle,24 hours daily,,47.624139,-122.335419,ChargePoint Network,,King
300490,AMZ SEA24 07,Seattle,24 hours daily,,47.623947,-122.335413,ChargePoint Network,,King
300491,AMZ SEA24 06,Seattle,24 hours daily,,47.624,-122.335571,ChargePoint Network,,King
300492,AMZ SEA24 08,Seattle,24 hours daily,,47.623978,-122.335571,ChargePoint Network,,King
300493,AMZ SEA24 05,Seattle,24 hours daily,,47.623864,-122.335662,ChargePoint Network,,King
301693,AMZ SEA24 04,Seattle,24 hours daily,,47.62398,-122.335809,ChargePoint Network,,King
301824,BG CITY HALL CITY HALL 2,Battle Ground,24 hours daily,,45.779686,-122.539513,ChargePoint Network,,Clark
301825,BG CITY HALL CITY HALL 1,Battle Ground,24 hours daily,,45.779802,-122.539517,ChargePoint Network,,Clark
302036,AMZ SEA29 - 7,Seattle,24 hours daily,,47.620482,-122.336253,ChargePoint Network,,King
302037,AMZ SEA29 - 9,Seattle,24 hours daily,,47.62044,-122.336175,ChargePoint Network,,King
302038,AMZ SEA29 - 8,Seattle,24 hours daily,,47.620199,-122.336167,ChargePoint Network,,King
302039,AMZ SEA23 - 3,Seattle,24 hours daily,,47.623798,-122.337642,ChargePoint Network,,King
302040,AMZ SEA23-2,Seattle,24 hours daily,,47.623911,-122.337694,ChargePoint Network,,King
302249,CPU OPS 1,Vancouver,24 hours daily,,45.684915,-122.55342,ChargePoint Network,,Clark
302250,CPU OPS 2,Vancouver,24 hours daily,,45.684954,-122.553369,ChargePoint Network,,Clark
302370,Safeway Seattle #1143 - 8340 15th Ave Nw,Seattle,24 hours daily,,47.689356,-122.37659,eVgo Network,,King
302475,OCULUS VR BUILDING X #13,Redmond,24 hours daily,,47.692355,-122.152413,ChargePoint Network,,King
302476,OCULUS VR BUILDING X #9,Redmond,24 hours daily,,47.692469,-122.152293,ChargePoint Network,,King
302477,OCULUS VR BUILDING X #6,Redmond,24 hours daily,,47.692351,-122.152316,ChargePoint Network,,King
302478,OCULUS VR BUILDING X #12,Redmond,24 hours daily,,47.69295,-122.151843,ChargePoint Network,,King
302479,OCULUS VR BUILDING X #21,Redmond,24 hours daily,,47.691988,-122.15235,ChargePoint Network,,King
302480,OCULUS VR BUILDING X #14,Redmond,24 hours daily,,47.692738,-122.152182,ChargePoint Network,,King
302481,OCULUS VR BUILDING X #2,Redmond,24 hours daily,,47.692016,-122.152415,ChargePoint Network,,King
302482,OCULUS VR BUILDING X #1,Redmond,24 hours daily,,47.691931,-122.152351,ChargePoint Network,,King
302483,OCULUS VR BLDG X #7 - ADA,Redmond,24 hours daily,,47.69205,-122.152982,ChargePoint Network,,King
302484,OCULUS VR BUILDING X #4,Redmond,24 hours daily,,47.69192,-122.15251,ChargePoint Network,,King
302485,OCULUS VR BUILDING X #11,Redmond,24 hours daily,,47.692988,-122.153393,ChargePoint Network,,King
302486,OCULUS VR BUILDING X #18,Redmond,24 hours daily,,47.692212,-122.153019,ChargePoint Network,,King
302487,OCULUS VR BUILDING X #19,Redmond,24 hours daily,,47.692295,-122.152959,ChargePoint Network,,King
302488,OCULUS VR BUILDING X #5,Redmond,24 hours daily,,47.692441,-122.152989,ChargePoint Network,,King
302489,OCULUS VR BUILDING X #10,Redmond,24 hours daily,,47.692002,-122.152848,ChargePoint Network,,King
302490,OCULUS VR BUILDING X #17,Redmond,24 hours daily,,47.692149,-122.152734,ChargePoint Network,,King
302491,OCULUS VR BUILDING X #16,Redmond,24 hours daily,,47.692952,-122.153395,ChargePoint Network,,King
302492,OCULUS VR BUILDING X #8,Redmond,24 hours daily,,47.69241,-122.152913,ChargePoint Network,,King
302493,OCULUS VR BLG X #15 - ADA,Redmond,24 hours daily,,47.692101,-122.1525,ChargePoint Network,,King
302494,OCULUS VR BUILDING X #3,Redmond,24 hours daily,,47.692174,-122.152428,ChargePoint Network,,King
302535,Burlington Crossings - Tesla Supercharger,Burlington,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,48.451297,-122.339812,Tesla,P,Skagit
302681,City of Tacoma - Solid Waste Management,Tacoma,8am-5pm daily,,47.22813861226714,-122.4991558918571,Non-Networked,LG,Pierce
389555,Whitworth - Boppell Hall,Spokane,24 hours daily,,47.753395,-117.413321,FLO,,Spokane
389554,Whitworth - Oliver Hall,Spokane,24 hours daily,,47.754999,-117.413253,FLO,,Spokane
116144,Oxford Suites Spokane - Tesla Destination,Spokane,,HOTEL,47.663559,-117.412422,Tesla Destination,P,Spokane
303140,ESD MOSSYROCK DCFC,Mossyrock,24 hours daily,,46.533843,-122.484997,ChargePoint Network,,Lewis
303489,ESD SALKUM DCFC,Salkum,24 hours daily,,46.531361,-122.629874,ChargePoint Network,,Lewis
303666,ESD MORTON L2,Morton,24 hours daily,,46.555781,-122.280891,ChargePoint Network,,Lewis
303667,ESD MORTON DCFC,Morton,24 hours daily,,46.555776,-122.280891,ChargePoint Network,,Lewis
303671,ESD ELBE L2,Elbe,24 hours daily,,46.76501,-122.194239,ChargePoint Network,,Pierce
303839,AMZ SEA27-28 P4 004,Seattle,24 hours daily,,47.621342,-122.336349,ChargePoint Network,,King
303840,AMZ SEA27-28 P4 005,Seattle,24 hours daily,,47.621341,-122.336351,ChargePoint Network,,King
306400,Port of Friday Harbor,Friday Harbor,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,OTHER,48.53532,-123.01408,Non-Networked,P,San Juan
306402,Southend General Store and Restaurant,Lopez Island,Store business hours,RESTAURANT,48.44512,-122.86036,Non-Networked,,San Juan
306403,Orcas Island Airport,Eastsound,24 hours daily; 4 hour parking limit,AIRPORT,48.70455277599716,-122.9091449298859,Non-Networked,,San Juan
306404,Orcas Island Market,Eastsound,24 hours daily,GROCERY,48.69529,-122.90453,Non-Networked,,San Juan
306405,Orcas Island Community Foundation,Eastsound,24 hours daily,OTHER,48.69418,-122.90417,Non-Networked,,San Juan
306406,Lopez Village Market,Lopez Island,24 hours daily,SHOPPING_CENTER,48.52618264160765,-122.912665364418,Non-Networked,,San Juan
306522,DC BURLINGTON DC2,Burlington,24 hours daily,,48.450232,-122.337084,ChargePoint Network,,Skagit
306523,DC BURLINGTON DC1,Burlington,24 hours daily,,48.450226,-122.337127,ChargePoint Network,,Skagit
306746,ONE88 SPACE 216 - 217,Bellevue,24 hours daily,,47.61186,-122.20131,ChargePoint Network,,King
307310,VOLVO CAR USA YAKIMA DC2,Yakima,24 hours daily,,46.586168,-120.49748,ChargePoint Network,,Yakima
